Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time(time.perf_counter()),Inference Time(time.perf_counter()
ecoli,MadaBoost,2,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.3, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.8684210526315791,0.7348413211005123,0.8804347826086957,0.6707589285714286,0.1798145492039354,0.8398485295940279,6.05,0.04
ecoli,MadaBoost,3,"{'clf__n_estimators': 551, 'clf__learning_rate': 0.35000000000000003, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.8285714285714286,0.2367819904110227,,0.6378246753246753,,0.8390515344646171,7.35,0.07
ecoli,MadaBoost,4,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.3, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.8529411764705882,0.16825037707390647,,0.8518518518518517,,0.8452718289274531,6.22,0.04
ecoli,MadaBoost,5,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.3, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.7058823529411765,0.23773534612784106,,0.6944444444444443,,0.8546443331221915,8.08,0.06
ecoli,MadaBoost,6,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.3, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.84375,0.2740710807790549,,0.6972222222222223,,0.8609636786578863,6.58,0.04
ecoli,MadaBoost,7,"{'clf__n_estimators': 551, 'clf__learning_rate': 0.35000000000000003, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.78125,0.16900642560664111,,0.6565656565656566,,0.8562365869662648,6.82,0.07
ecoli,MadaBoost,8,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.3, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.8709677419354839,0.3063804359341067,,0.9012698412698412,,0.8594620634230872,7.46,0.05
ecoli,MadaBoost,9,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.3, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.8064516129032258,0.20011188408365824,,0.7047058823529412,,0.8612818613594737,7.38,0.05
ecoli,MadaBoost,10,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.3, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.967741935483871,0.20406105990783407,,0.9666666666666668,,0.8595527778842181,7.12,0.06
ecoli,AdaBoost,1,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.9000000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.7894736842105263,0.2630583708708709,0.8804347826086957,0.4916666666666666,0.16406795722352788,0.8330375089419938,6.45,0.02
ecoli,AdaBoost,2,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.3, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.7368421052631579,0.8534508313460519,0.907608695652174,0.5380036630036631,0.21090332560021646,0.8466642166624406,6.65,0.04
ecoli,AdaBoost,3,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.8500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.8571428571428571,0.2825311486601809,,0.9107954545454544,,0.8502286128020746,6.83,0.03
ecoli,AdaBoost,4,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.8529411764705882,0.17608636292713373,,0.6694444444444444,,0.8431927183030838,6.96,0.01
ecoli,AdaBoost,5,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.3, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.6764705882352942,0.20959653092006034,,0.7208333333333333,,0.8564693717744586,7.43,0.05
ecoli,AdaBoost,6,"{'clf__n_estimators': 201, 'clf__learning_rate': 0.4, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.71875,0.34191910121328223,,0.5277777777777778,,0.8718630795550419,6.76,0.03
ecoli,AdaBoost,7,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.3, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.8125,0.1603857359514687,,0.7805555555555556,,0.8561685421078361,6.77,0.06
ecoli,AdaBoost,8,"{'clf__n_estimators': 551, 'clf__learning_rate': 0.35000000000000003, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.8709677419354839,0.2813472794354329,,0.9266666666666664,,0.8692491681036905,7.18,0.09
ecoli,AdaBoost,9,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.3, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.7741935483870968,0.16605739690417107,,0.7161904761904763,,0.8546274924048359,6.84,0.06
ecoli,AdaBoost,10,"{'clf__n_estimators': 551, 'clf__learning_rate': 0.35000000000000003, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9032258064516128,0.2014282760250502,,0.9142857142857144,,0.8593695742608884,6.92,0.09
ecoli,LogitBoost,1,"{'clf__n_estimators': 201, 'clf__learning_rate': 0.4, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.8421052631578947,0.2382510267620561,0.8858695652173914,0.5833333333333333,0.1768146723289786,0.8336733702174144,174.48,0.11
ecoli,LogitBoost,2,"{'clf__n_estimators': 551, 'clf__learning_rate': 0.35000000000000003, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=2, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.8157894736842105,0.4349595919448861,0.907608695652174,0.5895833333333333,0.1898585046043486,0.8299233142781316,180.39,0.3
ecoli,LogitBoost,3,"{'clf__n_estimators': 551, 'clf__learning_rate': 0.35000000000000003, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=2, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.8285714285714286,0.6685071552244228,,0.7219065656565657,,0.8451281627014502,193.54,0.21
ecoli,LogitBoost,4,"{'clf__n_estimators': 551, 'clf__learning_rate': 0.35000000000000003, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=2, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.8823529411764706,0.40603489647607294,,0.9083333333333332,,0.8426287378260071,196.87,0.3
